skill_id,suffix
SK021070,MIN
SK021061,MIN
SK068253,MED
SK068250,MIN
SK068254,MED
SK068255,MIN
SK068257,LOW
SK068256,MED
SK068247,MED
SK068297,MED
SK068300,LOW
SK068295,LOW
SK068302,MIN
SK016217,MIN
SK016223,LOW
SK114453,LOW
SK114457,MIN
SK114461,MED
SK114465,LOW
SK228574,LOW
SK228578,MIN
SK067972,MIN
SK067986,MIN
SK067984,MIN
SK205897,MIN
SK205894,MIN
SK205898,LOW
SK205896,LOW
SK093570,MIN
SK093576,LOW
SK093575,LOW
SK037377,MED
SK037374,MIN
SK094922,MIN
SK094473,LOW
SK095369,MIN
SK206103,MED
SK206112,MIN
SK206109,MIN
SK206114,MIN
SK171044,MIN
SK171047,MIN
SK171046,MED
SK171041,MED
SK171054,MIN
SK171053,MIN
SK215392,MIN
SK215380,LOW
SK215390,MIN
SK215393,MIN
SK215386,MIN
SK215389,MIN
SK119556,MED
SK119553,MED
SK067908,MIN
SK067901,MIN
SK067909,MIN
SK067907,MIN
SK021033,LOW
SK021029,MIN
SK021023,MIN
SK021024,MIN
SK067948,MIN
SK067947,MIN
SK025622,MED
SK220618,LOW
SK094897,LOW
SK068037,MIN
SK068059,LOW
SK202540,LOW
SK202538,MIN
SK202532,MIN
SK067912,MIN
SK067926,MIN
SK067922,MED
SK068124,MED
SK068004,MIN
SK068005,MED
SK068013,MIN
SK067957,MIN
SK067961,MIN
SK067964,MIN
SK067993,MIN
SK215973,MED
SK215990,MIN
SK215968,LOW
SK215983,MIN
SK215970,MIN
SK024671,MIN
SK167833,MIN
SK167830,MED
SK167825,MED
SK167826,MIN
SK010364,LOW
SK010369,MIN
SK010363,MIN
SK010549,MIN
SK037998,MIN
SK214606,MED
SK214579,MIN
SK214566,MIN
SK214597,MIN
SK214577,LOW
SK220728,MIN
SK220735,MIN
SK220737,MIN
SK115108,MIN
SK115097,MIN
SK115098,MIN
SK115104,MIN
SK115106,MIN
SK115099,MIN
SK068128,LOW
SK068136,MIN
SK220373,MED
SK220372,LOW
SK220383,MIN
SK220384,MIN
SK220398,MED
SK036787,MIN
SK036793,MIN
SK036800,MIN
SK036803,MIN
SK036796,MIN
SK036798,MIN
SK036542,LOW
SK038023,MIN
SK038015,MIN
SK038016,MIN
SK038025,LOW
SK038011,HIG
SK036823,MIN
SK036814,MIN
SK036499,MIN
SK068101,MIN
SK143688,MIN
SK143694,LOW
SK143685,MIN
SK143690,MED
SK068054,MIN
SK068045,MIN
SK202551,MIN
SK202552,LOW
SK202545,MIN
SK202546,MIN
SK025586,MIN
SK025584,MIN
SK025589,MIN
SK025575,MIN
SK206157,MIN
SK206146,MIN
SK206154,MED
SK228764,MIN
SK228763,LOW
SK228762,MIN
SK228760,MIN
SK228761,MED
SK228804,LOW
SK221596,MIN
SK221591,MED
SK212493,LOW
SK212481,MIN
SK212484,LOW
SK212486,LOW
SK212485,MED
SK212487,MIN
SK212488,LOW
SK212494,MED
SK212405,LOW
SK212398,MIN
SK213168,LOW
SK213178,LOW
SK213174,MIN
SK213173,MIN
SK213170,MIN
SK213179,MED
SK213181,MIN
SK213165,MIN
SK213163,LOW
SK213153,LOW
SK213166,MIN
SK213158,MIN
SK213156,MIN
SK213162,MIN
SK212466,MIN
SK209008,MIN
SK209021,LOW
SK209011,LOW
SK209014,MED
SK217794,LOW
SK213012,MIN
SK213014,LOW
SK212960,MED
SK212968,MED
SK212971,MIN
SK212966,LOW
SK212944,MIN
SK213108,MIN
SK213111,MIN
SK213112,MIN
SK213118,MIN
SK213135,LOW
SK213136,MED
SK213127,MIN
SK213128,LOW
SK213131,MIN
SK213129,MED
SK213142,MED
SK213150,LOW
SK213147,LOW
SK213140,LOW
SK213146,MIN
SK213141,MIN
SK213145,MED
SK213138,MIN
SK212459,MIN
SK212452,MIN
SK212463,LOW
SK212458,MIN
SK213222,MED
SK213215,MIN
SK213223,MIN
SK213218,MIN
SK213219,MIN
SK149255,MIN
SK149250,MIN
SK149257,MIN
SK149254,MIN
SK042917,MED
SK042916,LOW
SK120708,MED
SK120709,MED
SK120707,MED
SK000396,LOW
SK000399,MIN
SK000392,MIN
SK083059,MED
SK083061,MED
SK083069,LOW
SK083071,LOW
SK083065,MED
SK083066,MED
SK056899,MED
SK056909,MED
SK056910,LOW
SK056913,MED
SK056905,MED
SK056912,MED
SK056904,MED
SK076161,MED
SK076164,MED
SK076156,MED
SK076167,MED
SK076154,LOW
SK076158,MED
SK188741,LOW
SK079105,MED
SK079095,MED
SK079106,MED
SK079098,MIN
SK079107,MED
SK054973,MIN
SK054975,MIN
SK054965,MED
SK054971,MIN
SK240745,MED
SK240747,MED
SK240750,HIG
SK240751,MIN
SK240749,MIN
SK240746,MED
SK128520,HIG
SK128506,MED
SK128513,LOW
SK128509,ADV
SK014344,LOW
SK014340,MED
SK014348,MIN
SK158600,MIN
SK158450,MIN
SK158456,MIN
SK158448,MED
SK158401,MED
SK158442,MED
SK158609,MED
SK158446,MIN
SK158453,MED
SK158443,MIN
SK158451,MED
SK158231,MIN
SK158202,MED
SK158201,MED
SK158232,MED
SK158204,LOW
SK158235,LOW
SK158192,HIG
SK158228,MIN
SK158358,MIN
SK158195,LOW
SK158351,HIG
SK158206,HIG
SK158222,HIG
SK158197,HIG
SK158224,MIN
SK158196,MIN
SK140487,LOW
SK140488,MED
SK140495,MED
SK140485,MIN
SK033016,MED
SK033021,MED
SK033026,MIN
SK033025,MED
SK033015,MED
SK033014,MED
SK033012,MED
SK019018,LOW
SK019010,MED
SK019005,MED
SK019014,MED
SK019004,MED
SK083747,MED
SK023879,MIN
SK023880,MIN
SK024962,MED
SK023884,MIN
SK007941,MED
SK018620,MED
SK005980,MIN
SK005977,MIN
SK005984,MIN
SK005976,MIN
SK005985,MED
SK005988,LOW
SK065584,MIN
SK065581,MIN
SK065579,MIN
SK065590,MED
SK065578,LOW
SK065587,LOW
SK072722,MIN
SK072135,MIN
SK200643,MIN
SK200630,MIN
SK200637,MIN
SK200640,MIN
SK101304,MED
SK101302,MED
SK101305,LOW
SK108194,MED
SK108206,MIN
SK108198,MED
SK007985,LOW
SK007992,LOW
SK007989,LOW
SK007983,MIN
SK188226,MIN
SK188235,MIN
SK188232,MIN
SK188233,MED
SK188236,MED
SK188251,LOW
SK188245,MIN
SK188253,MED
SK188242,MIN
SK113434,MIN
SK113436,MIN
SK202476,MED
SK202486,MED
SK202514,LOW
SK202516,MED
SK202489,MED
SK202497,LOW
SK202483,LOW
SK202496,LOW
SK018731,LOW
SK158322,HIG
SK158321,HIG
SK158332,MED
SK072966,MED
SK072973,MED
SK072975,MIN
SK072972,MED
SK072817,HIG
SK072811,MED
SK072820,MED
SK072825,MED
SK113447,MIN
SK113450,MIN
SK113441,MED
SK113452,MED
SK113455,MED
SK113445,MIN
SK113454,MIN
SK113442,MIN
SK113444,MED
SK107563,MIN
SK107562,MIN
SK184297,MED
SK184290,MED
SK184298,MED
SK101849,MED
SK104065,MED
SK104067,LOW
SK014145,MIN
SK014140,MIN
SK186654,MIN
SK186648,LOW
SK186645,LOW
SK186658,LOW
SK186644,MIN
SK186647,MIN
SK186646,LOW
SK186651,MIN
SK186649,MIN
SK184744,LOW
SK184738,MED
SK184749,MIN
SK184748,MED
SK184751,MIN
SK184741,MIN
SK184742,LOW
SK184750,LOW
SK184743,MIN
SK011498,MIN
SK010987,MIN
SK011502,LOW
SK011506,MIN
SK011500,LOW
SK011503,MIN
SK010985,MIN
SK016137,MIN
SK016148,MIN
SK062512,MED
SK037613,LOW
SK037615,MIN
SK040043,MIN
SK040045,MED
SK040039,MIN
SK040036,MIN
SK040044,MED
SK040038,MED
SK131658,MED
SK131660,LOW
SK131656,MED
SK176367,MED
SK176362,HIG
SK176365,MED
SK176364,MED
SK176357,MED
SK176338,HIG
SK176333,MED
SK176328,MIN
SK176332,MIN
SK176340,HIG
SK185093,LOW
SK185102,MED
SK185090,MED
SK185099,MED
SK185096,HIG
SK185095,LOW
SK185103,MED
SK171720,MIN
SK171719,MIN
SK171718,MIN
SK171722,LOW
SK171717,MIN
SK023186,MED
SK023179,MED
SK146655,MED
SK146644,HIG
SK146649,MIN
SK146651,HIG
SK146650,HIG
SK065215,MIN
SK065202,MIN
SK065201,MIN
SK065203,MED
SK126711,LOW
SK126583,MED
SK066436,MED
SK066432,MIN
SK066430,MIN
SK066428,MED
SK066437,MED
SK139857,LOW
SK139844,MIN
SK071848,MED
SK071847,MED
SK071845,MED
SK071844,MIN
SK071836,MED
SK071838,MIN
SK065954,MED
SK065942,MIN
SK065948,LOW
SK065955,MIN
SK065946,MIN
SK065945,MIN
SK065952,MIN
SK065949,MED
SK244192,MED
SK244216,LOW
SK244217,HIG
SK244209,MIN
SK244208,MED
SK244213,MED
SK244212,MIN
SK065957,MIN
SK065958,MIN
SK065966,MIN
SK065960,MIN
SK065967,MIN
SK144828,MED
SK144825,MIN
SK144822,LOW
SK235500,MED
SK235511,MIN
SK235509,LOW
SK235531,MED
SK235533,LOW
SK235525,MIN
SK235522,LOW
SK064699,MIN
SK064695,MIN
SK064700,LOW
SK064698,LOW
SK064701,LOW
SK064697,MED
SK232021,MED
SK232017,LOW
SK232016,MIN
SK232013,MED
SK231327,MED
SK231328,MED
SK231332,MED
SK127166,MED
SK127161,MED
SK127157,MED
SK127154,MED
SK127158,MIN
SK127160,MED
SK127165,LOW
SK239329,LOW
SK139649,MED
SK139651,MED
SK235545,MED
SK232044,MED
SK232047,MED
SK232038,MED
SK232049,MIN
SK232041,MED
SK170733,HIG
SK170741,HIG
SK239702,MED
SK239710,LOW
SK239705,LOW
SK239708,HIG
SK239712,MED
SK239701,MIN
SK239706,MIN
SK239713,MIN
SK239711,MED
SK239709,MED
SK239704,MIN
SK198863,MED
SK198876,MIN
SK198866,LOW
SK198867,MED
SK171513,MED
SK198871,LOW
SK171517,MED
SK171526,MED
SK198872,MED
SK104406,MIN
SK104368,MED
SK104356,MIN
SK104364,LOW
SK170045,LOW
SK170167,MED
SK170056,MED
SK170042,MED
SK170052,HIG
SK170161,MED
SK170047,MED
SK170050,MED
SK170055,LOW
SK170048,MED
SK023140,MED
SK023143,MED
SK023136,MED
SK090107,LOW
SK090108,MIN
SK090113,MED
SK090111,MED
SK090109,LOW
SK205483,LOW
SK135059,MED
SK135065,MED
SK135058,MED
SK135060,MED
SK135057,LOW
SK028004,MED
SK027999,LOW
SK028001,MED
SK164347,MED
SK164350,MED
SK130232,MIN
SK130230,MED
SK130228,LOW
SK130225,MIN
SK045738,MED
SK045747,LOW
SK045745,MED
SK045749,LOW
SK066669,MED
SK066664,LOW
SK190489,LOW
SK190492,MED
SK190485,MED
SK190480,LOW
SK190483,LOW
SK190491,MED
SK190494,LOW
SK027718,MIN
SK201612,MIN
SK201607,MIN
SK201614,MIN
SK075971,MED
SK075963,MIN
SK075961,LOW
SK075964,MED
SK075968,MIN
SK075965,MIN
SK075969,LOW
SK075970,LOW
SK224916,MIN
SK224914,LOW
SK069426,LOW
SK069430,MED
SK080318,LOW
SK080315,LOW
SK080309,LOW
SK080308,LOW
SK080313,MED
SK080320,LOW
SK080314,LOW
SK002616,LOW
SK002626,MIN
SK002617,LOW
SK002613,LOW
SK106214,MIN
SK106223,MIN
SK106221,LOW
SK106216,MED
SK106218,MIN
SK106620,LOW
SK106623,LOW
SK106631,MED
SK106634,LOW
SK106632,MED
SK106624,MED
SK106633,MED
SK176991,MED
SK176985,MED
SK176993,LOW
SK176988,MIN
SK176986,MED
SK113386,MIN
SK113394,MIN
SK113393,MIN
SK113383,LOW
SK113391,MIN
SK203051,MIN
SK203056,LOW
SK203055,MIN
SK022508,LOW
SK190414,MIN
SK157043,LOW
SK042437,MED
SK117635,MED
SK117633,MIN
SK157031,LOW
SK117636,LOW
SK208292,LOW
SK190448,MIN
SK014603,MED
SK014599,MIN
SK201556,MED
SK201552,MED
SK201551,MED
SK181202,MED
SK181205,MED
SK181199,LOW
SK181203,MED
SK181196,LOW
SK181209,LOW
SK054366,MED
SK054372,MED
SK054370,MIN
SK054377,MED
SK054381,MED
SK054373,LOW
SK054376,LOW
SK054379,LOW
SK054371,MED
SK032636,MED
SK032628,MIN
SK032631,LOW
SK032629,MIN
SK032635,MED
SK097437,LOW
SK097444,LOW
SK097440,LOW
SK097433,MIN
SK000315,MIN
SK179261,MIN
SK179260,MIN
SK179263,MED
SK179266,MIN
SK179265,MIN
SK179268,MIN
SK179267,MIN
SK239472,MED
SK141152,LOW
SK045886,LOW
SK055375,LOW
SK055379,MIN
SK055372,MIN
SK042157,LOW
SK042152,MED
SK042162,LOW
SK174702,MED
SK174714,MIN
SK174710,MED
SK190470,LOW
SK190472,LOW
SK190473,LOW
SK095699,MIN
SK189532,MED
SK189540,MED
SK189545,LOW
SK189541,MIN
SK179251,MIN
SK179244,LOW
SK179245,LOW
SK179248,MED
SK179250,MIN
SK179252,MED
SK179143,MIN
SK179147,MIN
SK179157,LOW
SK179148,MED
SK179149,LOW
SK179241,MED
SK179235,MED
SK179228,MED
SK179230,MED
SK179240,MIN
SK179229,MIN
SK238822,MED
SK238810,MED
SK238820,HIG
SK238816,MED
SK238818,MED
SK238812,MED
SK238815,LOW
SK179457,MED
SK179451,MED
SK179454,MED
SK179499,MED
SK230437,LOW
SK230425,LOW
SK230430,LOW
SK230426,MED
SK230435,LOW
SK084404,MED
SK084412,MED
SK088530,HIG
SK176484,MED
SK176805,LOW
SK176803,MED
SK176475,MIN
SK176801,LOW
SK176796,MED
SK176800,MED
SK176792,LOW
SK084504,MED
SK084501,LOW
SK073460,MED
SK073464,MED
SK084862,MED
SK084863,MED
SK082539,MED
SK082530,MED
SK082533,HIG
SK082541,HIG
SK144682,MED
SK144678,MED
SK144681,MED
SK038731,MED
SK218740,MED
SK218737,LOW
SK218731,MED
SK218736,MIN
SK218732,LOW
SK218738,MIN
SK223804,MED
SK223806,LOW
SK223802,MED
SK040878,MIN
SK039862,MIN
SK219338,MED
SK219341,LOW
SK219784,MED
SK219345,MED
SK219343,MED
SK002685,MIN
SK002691,LOW
SK002683,MED
SK156564,MIN
SK156561,LOW
SK156553,MED
SK156558,MIN
SK156552,MIN
SK156551,MED
SK103551,MED
SK103552,MED
SK103557,MED
SK103553,HIG
SK103546,MED
SK019529,MIN
SK068389,MED
SK068383,LOW
SK068386,MED
SK068385,MED
SK209545,LOW
SK069894,MED
SK069898,MED
SK069900,MED
SK069890,MED
SK069886,LOW
SK120814,MED
SK120824,MED
SK120815,MED
SK120822,HIG
SK120817,HIG
SK120820,MED
SK120826,MED
SK120825,MED
SK120821,MED
SK109556,MIN
SK109562,LOW
SK109558,MIN
SK109560,MED
SK109563,LOW
SK109561,MIN
SK099466,MED
SK099460,MED
SK099468,MED
SK227847,MIN
SK227844,MIN
SK119688,MED
SK119676,HIG
SK119682,MED
SK119689,HIG
SK119687,HIG
SK119679,MED
SK119681,HIG
SK119683,MED
SK119684,MED
SK119686,HIG
SK208072,MED
SK208068,LOW
SK208069,MED
SK208066,MED
SK208071,MED
SK120691,MED
SK120692,MED
SK120688,MED
SK120685,MED
SK120695,HIG
SK120694,MED
SK120687,MED
SK129753,MED
SK129750,LOW
SK129751,MED
SK126691,MED
SK219303,MED
SK219309,LOW
SK219305,MED
SK226015,LOW
SK226019,MIN
SK226013,MIN
SK226010,LOW
SK226016,MED
SK156702,MIN
SK156698,MIN
SK156703,MIN
SK063432,MIN
SK063433,MIN
SK063438,MIN
SK069794,LOW
SK069801,LOW
SK069803,LOW
SK069791,MED
SK143031,MIN
SK143036,MIN
SK143033,MIN
SK143030,MIN
SK143032,MIN
SK143034,MIN
SK209521,LOW
SK069843,LOW
SK069841,MED
SK069839,LOW
SK069840,LOW
SK069832,LOW
SK069834,MED
SK219937,MED
SK219935,MED
SK156746,LOW
SK156752,MIN
SK020473,MED
SK225962,MED
SK109549,MIN
SK109548,MIN
SK109538,MED
SK109547,MED
SK109543,MIN
SK104305,LOW
SK104316,LOW
SK104317,LOW
SK104308,LOW
SK070091,LOW
SK070090,LOW
SK070093,LOW
SK211922,MIN
SK211927,MIN
SK211923,MIN
SK211933,MED
SK211926,MIN
SK211924,MIN
SK225941,LOW
SK225942,MIN
SK044056,MED
SK044059,LOW
SK044055,MED
SK044053,MED
SK044057,MED
SK229020,MED
SK229026,MED
SK229022,MED
SK229030,MED
SK229027,MED
SK229024,MIN
SK229025,LOW
SK229017,MED
SK073726,LOW
SK073727,LOW
SK099881,MED
SK099878,LOW
SK099886,MED
SK069406,LOW
SK069412,LOW
SK069408,MIN
SK098573,MED
SK099397,LOW
SK099408,MED
SK099402,MED
SK099406,MED
SK099472,MED
SK023852,LOW
SK018803,MIN
SK003308,LOW
SK003311,MIN
SK003315,MIN
SK112623,MIN
SK121720,MED
SK121715,MED
SK121710,HIG
SK027906,MED
SK027910,MED
SK027909,HIG
SK027915,MED
SK027904,LOW
SK027913,LOW
SK034331,MED
SK034333,MED
SK179341,LOW
SK179388,MIN
SK179339,LOW
SK179351,LOW
SK179386,MED
SK055216,LOW
SK055227,LOW
SK055226,MED
SK055222,LOW
SK202935,MED
SK202939,MED
SK202946,MED
SK205457,MIN
SK205459,LOW
SK205461,LOW
SK022475,LOW
SK022477,MED
SK022485,LOW
SK186375,MED
SK186380,LOW
SK186366,MED
SK186379,MED
SK186368,MED
SK186377,MIN
SK131032,MED
SK102001,HIG
SK049696,LOW
SK049689,LOW
SK099578,HIG
SK099571,LOW
SK099574,MED
SK099584,MED
SK099577,MED
SK099580,MED
SK099572,MED
SK099581,MED
SK099585,MED
SK105754,MED
SK042648,MED
SK042647,MED
SK042645,MED
SK042643,LOW
SK042642,LOW
SK042638,MED
SK042646,MED
SK117036,MED
SK117041,LOW
SK117035,MED
SK178678,HIG
SK178686,MED
SK178682,MED
SK177415,MED
SK177404,LOW
SK178675,LOW
SK177402,MED
SK080776,MED
SK080782,MED
SK080781,LOW
SK080772,HIG
SK080783,MED
SK080753,LOW
SK080745,MED
SK178654,LOW
SK175180,LOW
SK175179,MED
SK175171,MED
SK175173,LOW
SK175177,MED
SK175181,LOW
SK000919,MIN
SK000924,MIN
SK000918,LOW
SK000920,MIN
SK000923,MIN
SK085389,MIN
SK085390,LOW
SK211000,MIN
SK211007,MIN
SK211012,MIN
SK211006,MIN
SK210999,LOW
SK211002,LOW
SK211001,MIN
SK041576,MED
SK041574,MED
SK041579,MED
SK041580,MED
SK041586,MED
SK041584,HIG
SK041285,MIN
SK041288,MED
SK041528,LOW
SK041531,MED
SK041535,MED
SK041527,MIN
SK041536,MIN
SK041530,LOW
SK041529,MED
SK041553,MIN
SK041549,MED
SK041566,MED
SK041560,HIG
SK041559,MIN
SK041563,MED
SK189048,MIN
SK189047,MIN
SK046191,LOW
SK000423,MED
SK000413,MED
SK000412,MED
SK000420,MED
SK000418,MED
SK189198,LOW
SK189188,LOW
SK189190,LOW
SK189191,MIN
SK189197,HIG
SK189192,LOW
SK189185,MIN
SK189171,MED
SK189172,MED
SK189178,MED
SK189175,MED
SK189181,MED
SK189174,MED
SK189236,MED
SK189231,MED
SK189242,LOW
SK189238,MED
SK189233,MED
SK189229,LOW
SK189230,MED
SK189239,MED
SK189241,MED
SK189134,LOW
SK189132,MIN
SK189140,MED
SK189153,MED
SK189139,MED
SK189142,MED
SK189148,MED
SK189163,MED
SK189162,LOW
SK189155,MIN
SK189154,MED
SK189215,MED
SK189223,MED
SK189217,MED
SK189228,MED
SK189219,MED
SK189224,MED
SK189220,MED
SK189218,MED
SK189200,MED
SK189211,MED
SK189210,MED
SK189202,MED
SK189209,MED
SK189207,LOW
SK189212,LOW
SK189204,MED
SK189205,LOW
SK234369,MED
SK234364,MED
SK234370,MED
SK234366,MED
SK234365,LOW
SK234372,MIN
SK188819,LOW
SK188828,MED
SK188825,MED
SK188822,MED
SK089591,MED
SK089585,LOW
SK089589,MIN
SK207868,HIG
SK207872,MED
SK207860,MED
SK207871,MED
SK207863,MED
SK215494,MIN
SK215489,LOW
SK215486,MIN
SK215492,MIN
SK215493,LOW
SK215484,LOW
SK215491,MIN
SK056276,MED
SK056281,MED
SK056273,MED
SK056275,MED
SK056279,MED
SK056274,MED
SK056277,LOW
SK089597,MED
SK089599,MED
SK089596,MED
SK089607,MED
SK089603,MED
SK089609,MIN
SK089033,MED
SK089028,MIN
SK089030,LOW
SK089029,MED
SK008023,HIG
SK008024,MIN
SK090764,MIN
SK090754,LOW
SK090762,LOW
SK012198,MIN
SK012196,MED
SK157947,MED
SK157945,MED
SK157950,HIG
SK157949,HIG
SK157953,MED
SK158074,MED
SK158069,MED
SK092645,HIG
SK092644,MED
SK092640,ADV
SK065360,MED
SK065357,HIG
SK065362,MED
SK065358,MED
SK065356,MED
SK065353,LOW
SK065351,LOW
SK065350,MED
SK051304,MED
SK051297,MED
SK051298,MED
SK051308,MED
SK051303,MED
SK051307,LOW
SK051305,LOW
SK107501,MED
SK107509,MED
SK073356,MED
SK073359,MED
SK073357,MED
SK073368,MED
SK073362,HIG
SK073430,HIG
SK073438,HIG
SK073437,MED
SK073440,HIG
SK073429,HIG
SK073443,HIG
SK073433,HIG
SK073442,HIG
SK073439,MED
SK073431,HIG
SK073436,HIG
SK197082,MIN
SK197076,MED
SK041062,MIN
SK041051,HIG
SK041061,MED
SK040603,MED
SK040607,MED
SK040586,HIG
SK040593,MED
SK040587,HIG
SK040590,MED
SK039935,LOW
SK039934,MIN
SK039940,MED
SK039948,MED
SK039946,MED
SK039937,MED
SK066753,MED
SK066748,LOW
SK189686,MED
SK189688,MIN
SK189690,MIN
SK060604,MED
SK060594,MIN
SK060602,LOW
SK060606,MED
SK060601,LOW
SK060598,LOW
SK060595,MED
SK060599,MIN
SK060597,MED
SK060605,MED
SK060596,LOW
SK041746,HIG
SK041745,MIN
SK041753,MED
SK041744,MIN
SK041754,MED
SK041765,MIN
SK041768,MIN
SK041760,MED
SK041770,MIN
SK041763,MIN
SK041764,MIN
SK191336,MIN
SK191337,LOW
SK022298,MED
SK022304,MED
SK022413,LOW
SK022406,MED
SK022414,MIN
SK022409,LOW
SK022412,MIN
SK022415,MIN
SK022404,LOW
SK022410,LOW
SK174642,LOW
SK202260,MED
SK202254,MED
SK158085,HIG
SK158078,MED
SK158079,HIG
SK158083,LOW
SK158080,MED
SK158091,HIG
SK158088,MED
SK158087,MED
SK005315,MED
SK005319,HIG
SK005327,HIG
SK005322,HIG
SK005325,MED
SK005323,MED
SK005324,MED
SK005318,HIG
SK005320,MIN
SK174832,LOW
SK184598,MED
SK184599,MED
SK184597,LOW
SK026083,MED
SK024270,MED
SK154355,MED
SK154375,LOW
SK154342,MED
SK154341,MED
SK154380,MED
SK154346,MED
SK088841,LOW
SK088836,MED
SK088845,MIN
SK179121,LOW
SK179116,MED
SK179126,MED
SK179084,MED
SK201762,MED
SK201760,MED
SK201771,HIG
SK201773,MED
SK201770,MED
SK201759,MED
SK046396,MED
SK046395,MED
SK046385,MED
SK168952,MED
SK168950,LOW
SK069790,MED
SK069784,MED
SK069785,MED
SK086136,MED
SK086145,LOW
SK086141,LOW
SK086146,MIN
SK086139,MIN
SK086138,LOW
SK086140,LOW
SK196687,MIN
SK196675,MIN
SK196681,MIN
SK196679,MIN
SK196683,MIN
SK196682,LOW
SK200462,LOW
SK200459,MIN
SK200461,MED
SK200463,LOW
SK185365,MED
SK185356,MIN
SK185363,MED
SK185360,MED
SK185364,MED
SK185358,MED
SK185362,MED
SK185367,MED
SK185368,MED
SK185355,MIN
SK179849,MED
SK179853,MED
SK179846,MED
SK179844,MED
SK126246,MED
SK126242,MED
SK126244,MED
SK126243,MED
SK126238,HIG
SK126250,HIG
SK126240,HIG
SK126247,MED
SK126241,HIG
SK184605,LOW
SK184611,MED
SK184607,MED
SK166319,HIG
SK166310,LOW
SK059585,MED
SK059588,LOW
SK059578,MIN
SK059592,MED
SK059579,MED
SK059595,MIN
SK059531,LOW
SK059518,MED
SK059519,MED
SK059523,MED
SK059543,MED
SK059545,MIN
SK059541,MED
SK059550,MED
SK059552,LOW
SK059557,LOW
SK059563,MED
SK059570,LOW
SK059567,MED
SK059568,MIN
SK059565,MED
SK059569,MED
SK024144,MED
SK024146,MED
SK024141,MED
SK024153,MED
SK024140,LOW
SK024143,MIN
SK024151,LOW
SK066122,MED
SK066127,MED
SK066117,LOW
SK066121,LOW
SK066119,MED
SK064588,MED
SK023512,MIN
SK023308,MIN
SK023320,MIN
SK174564,MED
SK174577,HIG
SK174567,MED
SK174565,LOW
SK195695,MED
SK195687,MIN
SK169866,MED
SK169900,LOW
SK169877,MED
SK169901,MED
SK169872,LOW
SK169864,MED
SK169895,MED
SK169874,LOW
SK169867,MIN
SK169896,MED
SK169899,MED
SK169892,MED
SK169893,MED
SK189557,MIN
SK189556,MIN
SK001987,MIN
SK001985,MIN
SK001996,MIN
SK001993,MIN
SK001986,MIN
SK001988,MIN
SK001989,MIN
SK001997,MIN
SK001107,MIN
SK001109,MIN
SK001100,MIN
SK001111,MIN
SK001110,MED
SK001101,MIN
SK192899,MED
SK192900,MED
SK192911,MED
SK140996,MED
SK140998,MED
SK140999,MED
SK140995,MIN
SK140994,MED
SK141000,MED
SK194001,LOW
SK193993,LOW
SK193997,MED
SK193999,MIN
SK194000,MIN
SK038615,MED
SK038622,MIN
SK039374,MED
SK039382,MED
SK039373,MED
SK039369,MED
SK039377,LOW
SK039380,MIN
SK195449,LOW
SK195455,MIN
SK197160,MIN
SK197155,MED
SK197163,MIN
SK197154,MED
SK197159,MED
SK197150,MED
SK197151,LOW
SK197158,MIN
SK038570,MED
SK089042,MED
SK064561,LOW
SK118712,LOW
SK118713,MIN
SK118708,MIN
SK118714,LOW
SK118716,MIN
SK218013,MIN
SK218020,MIN
SK218017,MIN
SK218023,LOW
SK218012,MIN
SK193692,LOW
SK194151,MIN
SK126536,MED
SK126529,MIN
SK126528,LOW
SK212383,MIN
SK212380,MIN
SK195677,LOW
SK195681,MIN
SK195686,MIN
SK215738,MIN
SK215730,LOW
SK215737,MED
SK215736,MIN
SK215743,MIN
SK215731,MED
SK008138,LOW
SK008133,LOW
SK189577,MIN
SK189584,MED
SK189585,MED
SK189580,MIN
SK189576,MIN
SK189588,MIN
SK189655,LOW
SK189651,MIN
SK189652,MIN
SK189660,MIN
SK189656,MED
SK197679,MED
SK197683,MED
SK185178,LOW
SK185184,MED
SK185189,MIN
SK185179,MED
SK185186,MED
SK185180,MED
SK185190,LOW
SK086939,MIN
SK086927,MIN
SK086940,MED
SK066676,LOW
SK066685,MED
SK066683,MED
SK066677,MED
SK066682,MIN
SK195179,MIN
SK195170,MED
SK195168,MIN
SK195167,MIN
SK188784,MED
SK188775,HIG
SK188781,MED
SK188785,LOW
SK188779,MED
SK238827,MIN
SK238835,MIN
SK196256,LOW
SK196258,MED
SK196261,MIN
SK196264,MIN
SK196260,MIN
SK199487,MIN
SK199483,MED
SK199485,MED
SK199481,MIN
SK199492,MIN
SK197141,MED
SK197136,MED
SK197143,MIN
SK227092,LOW
SK227093,MED
SK054848,MED
SK054857,MED
SK054847,LOW
SK054849,MED
SK054852,LOW
SK054850,MED
SK181398,MED
SK181400,LOW
SK190333,MIN
SK190345,MED
SK091273,MIN
SK240757,MED
SK240764,LOW
SK240768,LOW
SK240759,MIN
SK195510,LOW
SK195515,MIN
SK195472,LOW
SK195525,MIN
SK195529,MIN
SK195549,LOW
SK195545,MED
SK195439,MIN
SK195434,MIN
SK195438,MIN
SK195503,MIN
SK195278,MIN
SK195275,MED
SK195272,MED
SK195274,LOW
SK195271,MED
SK195276,HIG
SK195284,MED
SK196430,MIN
SK196433,LOW
SK196432,MIN
SK196427,MIN
SK196422,MIN
SK196426,MIN
SK196434,MIN
SK151496,MED
SK151507,MIN
SK151505,LOW
